category_shopping,category_culture,category_transportation,category_car,category_food,category_education,category_housing_communication,category_travel,category_medical,category_financial_insurance,category_others,card_name
0.4,0.0,0.0,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0.2,THE iD. PLATINUM(포인트)
0.2727272727272727,0.18181818181818182,0.09090909090909091,0.09090909090909091,0.0,0.09090909090909091,0.09090909090909091,0.0,0.0,0.0,0.18181818181818182,BC 바로 리워드 플러스
0.5714285714285714,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,삼성 iD SIMPLE 카드
0.2222222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.1111111111111111,아시아나 신한카드 Air 1.5
0.38461538461538464,0.0,0.07692307692307693,0.0,0.07692307692307693,0.0,0.0,0.23076923076923078,0.07692307692307693,0.0,0.15384615384615385,DA카드의정석 Ⅱ
0.2727272727272727,0.09090909090909091,0.0,0.09090909090909091,0.09090909090909091,0.0,0.0,0.36363636363636365,0.0,0.0,0.09090909090909091,신한카드 The BEST-F
0.14285714285714285,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.21428571428571427,카드의정석 EVERY 1
0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,대한항공카드 030
0.6666666666666666,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,American Express Rose Gold KB Kookmin Card
0.1,0.2,0.0,0.3,0.2,0.0,0.1,0.0,0.0,0.1,0.0,Oil & Life카드(Oil카드)
0.4444444444444444,0.0,0.0,0.1111111111111111,0.0,0.0,0.2222222222222222,0.0,0.0,0.0,0.2222222222222222,삼성 iD ALL 카드
0.3333333333333333,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,디지로카 Paris
0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,GOAT BC 바로카드
0.09090909090909091,0.18181818181818182,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.0,0.0,0.45454545454545453,0.0,0.0,0.0,BLISS.5 카드(마일리지)
0.2857142857142857,0.07142857142857142,0.0,0.07142857142857142,0.0,0.14285714285714285,0.14285714285714285,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.07142857142857142,국민행복 삼성카드 V2
0.14285714285714285,0.14285714285714285,0.0,0.0,0.14285714285714285,0.0,0.42857142857142855,0.0,0.0,0.0,0.14285714285714285,신한카드 구독 좋아요
0.1111111111111111,0.1111111111111111,0.0,0.0,0.1111111111111111,0.0,0.0,0.5555555555555556,0.0,0.0,0.1111111111111111,FINETECH카드(대한항공)
0.17647058823529413,0.058823529411764705,0.11764705882352941,0.058823529411764705,0.17647058823529413,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.11764705882352941,현대카드ZERO Edition2(할인형)
0.2222222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.1111111111111111,하나 CLUB H 아메리칸 익스프레스 리저브 카드
0.4,0.0,0.1,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.1,신한카드 RPM+ Platinum#
0.25,0.0,0.0,0.25,0.0,0.0,0.0,0.375,0.0,0.0,0.125,the Red Edition5
0.29411764705882354,0.058823529411764705,0.058823529411764705,0.11764705882352941,0.11764705882352941,0.058823529411764705,0.058823529411764705,0.11764705882352941,0.058823529411764705,0.058823529411764705,0.0,현대카드 M3 BOOST
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,LOCA LIKIT Eat
0.3333333333333333,0.0,0.06666666666666667,0.0,0.13333333333333333,0.0,0.0,0.26666666666666666,0.06666666666666667,0.0,0.13333333333333333,DA@카드의정석
0.25,0.0,0.25,0.25,0.125,0.0,0.0,0.0,0.125,0.0,0.0,알뜰교통카드
0.5714285714285714,0.0,0.0,0.0,0.42857142857142855,0.0,0.0,0.0,0.0,0.0,0.0,네이버페이 taptap
0.4444444444444444,0.0,0.0,0.1111111111111111,0.1111111111111111,0.0,0.0,0.1111111111111111,0.1111111111111111,0.0,0.1111111111111111,NH올원 Shopping&11번가카드(R2타입)
0.25,0.0,0.375,0.0,0.125,0.0,0.25,0.0,0.0,0.0,0.0,티머니 Pay & GO 신한카드
0.6,0.1,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.1,신세계이마트 삼성카드7
0.4444444444444444,0.0,0.0,0.0,0.0,0.0,0.0,0.4444444444444444,0.0,0.0,0.1111111111111111,트래블로그 신용카드
0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.16666666666666666,0.0,BeV V카드(포인트형)
0.3333333333333333,0.0,0.08333333333333333,0.08333333333333333,0.16666666666666666,0.0,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.0,0.08333333333333333,NH올원 파이카드
0.3333333333333333,0.06666666666666667,0.0,0.06666666666666667,0.13333333333333333,0.0,0.0,0.06666666666666667,0.06666666666666667,0.13333333333333333,0.13333333333333333,모니모A
0.18181818181818182,0.18181818181818182,0.0,0.09090909090909091,0.2727272727272727,0.0,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.0,0.0,카드의정석 NEW우리V카드
0.6666666666666666,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,원더카드 FREE
0.0,0.0,0.2857142857142857,0.0,0.0,0.14285714285714285,0.42857142857142855,0.0,0.0,0.14285714285714285,0.0,알뜰교통카드
0.5714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.0,0.0,0.14285714285714285,zgm.the pay카드
0.3076923076923077,0.07692307692307693,0.07692307692307693,0.0,0.23076923076923078,0.0,0.23076923076923078,0.07692307692307693,0.0,0.0,0.0,모니모카드
0.4166666666666667,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.16666666666666666,0.0,0.08333333333333333,0.0,0.0,0.0,0.08333333333333333,I-ALL
0.25,0.0,0.0,0.125,0.125,0.0,0.0,0.5,0.0,0.0,0.0,대한항공카드 150
0.15384615384615385,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.15384615384615385,0.07692307692307693,0.07692307692307693,0.07692307692307693,트래블월렛 우리카드
0.2,0.0,0.0,0.1,0.0,0.0,0.0,0.6,0.0,0.0,0.1,카드의정석 PREMIUM MILEAGE(SKYPASS)
0.1111111111111111,0.0,0.0,0.1111111111111111,0.1111111111111111,0.0,0.0,0.5555555555555556,0.0,0.0,0.1111111111111111,신한카드 The CLASSIC+
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,SKYPASS 롯데 아멕스카드
0.23076923076923078,0.07692307692307693,0.07692307692307693,0.23076923076923078,0.15384615384615385,0.07692307692307693,0.15384615384615385,0.0,0.0,0.0,0.0,CLUB SK(클럽 SK)카드
0.2727272727272727,0.0,0.09090909090909091,0.0,0.2727272727272727,0.0,0.18181818181818182,0.18181818181818182,0.0,0.0,0.0,별다줄카드
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,ALL 우리카드 Infinite
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,롯데백화점 롯데카드
0.25,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.08333333333333333,마일앤조이카드(아시아나)
0.15789473684210525,0.05263157894736842,0.10526315789473684,0.15789473684210525,0.15789473684210525,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.10526315789473684,현대카드ZERO Edition2(포인트형)
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LOCA LIKIT Shop
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,K-22(Mileage)
0.125,0.0,0.0,0.5,0.125,0.0,0.0,0.125,0.0,0.125,0.0,삼성 iD EV 카드
0.07142857142857142,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.2857142857142857,0.07142857142857142,0.07142857142857142,0.07142857142857142,BC 바로 에어 플러스 아시아나
0.2727272727272727,0.18181818181818182,0.09090909090909091,0.0,0.2727272727272727,0.0,0.09090909090909091,0.09090909090909091,0.0,0.0,0.0,American Express Blue(아멕스블루)
0.23529411764705882,0.058823529411764705,0.0,0.17647058823529413,0.17647058823529413,0.0,0.0,0.17647058823529413,0.058823529411764705,0.058823529411764705,0.058823529411764705,올바른 MYPICK 카드
0.5555555555555556,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,가온글로벌카드
0.2727272727272727,0.09090909090909091,0.0,0.0,0.18181818181818182,0.0,0.0,0.36363636363636365,0.0,0.0,0.09090909090909091,American Express® Gold Card
0.2222222222222222,0.1111111111111111,0.4444444444444444,0.0,0.1111111111111111,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,신한카드 B.Big(삑)
0.15384615384615385,0.15384615384615385,0.07692307692307693,0.15384615384615385,0.15384615384615385,0.15384615384615385,0.15384615384615385,0.0,0.0,0.0,0.0,Easy pick 티타늄 카드
0.2222222222222222,0.1111111111111111,0.0,0.2222222222222222,0.0,0.0,0.0,0.4444444444444444,0.0,0.0,0.0,the Purple osée
0.0,0.25,0.125,0.0,0.375,0.0,0.25,0.0,0.0,0.0,0.0,LOCA LIKIT
0.2,0.0,0.0,0.1,0.1,0.1,0.1,0.0,0.0,0.0,0.4,The Easy카드
0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.625,0.125,0.0,0.125,CLUB Signature SKYPASS 카드
0.15384615384615385,0.0,0.07692307692307693,0.15384615384615385,0.0,0.0,0.0,0.46153846153846156,0.0,0.07692307692307693,0.07692307692307693,로얄블루1000카드 [SKYPASS]
0.36363636363636365,0.0,0.0,0.0,0.0,0.0,0.0,0.5454545454545454,0.0,0.09090909090909091,0.0,zgm.휴가중카드
0.14285714285714285,0.0,0.0,0.0,0.0,0.2857142857142857,0.2857142857142857,0.0,0.14285714285714285,0.0,0.14285714285714285,신한카드 Edu
0.0,0.0,0.14285714285714285,0.5714285714285714,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,삼성 iD ENERGY 카드
0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,금융포인트리카드
0.38461538461538464,0.0,0.07692307692307693,0.15384615384615385,0.07692307692307693,0.0,0.15384615384615385,0.07692307692307693,0.0,0.0,0.07692307692307693,1Q Daily+
0.125,0.25,0.0,0.0,0.25,0.25,0.0,0.0,0.125,0.0,0.0,신한카드 국민행복
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.2,메리어트 본보이™ 더 베스트 신한카드
0.3333333333333333,0.16666666666666666,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,현대카드Z ontact
0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.42857142857142855,0.0,0.0,0.14285714285714285,0.2857142857142857,현대카드 MY BUSINESS ZERO Retail&Service
0.15789473684210525,0.05263157894736842,0.10526315789473684,0.10526315789473684,0.15789473684210525,0.05263157894736842,0.10526315789473684,0.05263157894736842,0.10526315789473684,0.05263157894736842,0.05263157894736842,Daily With(데일리위드)카드
0.4166666666666667,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.0,0.08333333333333333,0.08333333333333333,0.0,0.0,0.08333333333333333,카드의정석 POINT
0.4444444444444444,0.0,0.0,0.2222222222222222,0.2222222222222222,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,the Pink
0.25,0.0,0.0,0.125,0.125,0.0,0.0,0.5,0.0,0.0,0.0,대한항공카드 070
0.16666666666666666,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.0,0.16666666666666666,0.0,BeV Ⅲ 카드
0.4166666666666667,0.08333333333333333,0.08333333333333333,0.0,0.08333333333333333,0.0,0.0,0.25,0.0,0.0,0.08333333333333333,올바른 POINT UP 카드
0.4444444444444444,0.1111111111111111,0.0,0.1111111111111111,0.2222222222222222,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,BC 바로 페이백 플러스
0.08695652173913043,0.08695652173913043,0.08695652173913043,0.08695652173913043,0.08695652173913043,0.08695652173913043,0.08695652173913043,0.08695652173913043,0.08695652173913043,0.08695652173913043,0.13043478260869565,현대카드ZERO Edition3(포인트형)
0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,HERITAGE Smart [대한항공 마일리지형]
0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,신한카드 Globus
0.5555555555555556,0.0,0.0,0.0,0.0,0.0,0.0,0.4444444444444444,0.0,0.0,0.0,스카이패스 티타늄 카드
0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,현대카드 X BOOST
0.4444444444444444,0.1111111111111111,0.0,0.0,0.0,0.0,0.1111111111111111,0.2222222222222222,0.0,0.0,0.1111111111111111,KB국민 WE:SH All카드
0.2222222222222222,0.0,0.0,0.0,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.1111111111111111,0.0,0.0,0.0,삼성 iD EDU 카드
0.29411764705882354,0.058823529411764705,0.058823529411764705,0.11764705882352941,0.11764705882352941,0.058823529411764705,0.058823529411764705,0.11764705882352941,0.058823529411764705,0.058823529411764705,0.0,현대카드 M2 BOOST
0.2222222222222222,0.0,0.0,0.1111111111111111,0.1111111111111111,0.0,0.0,0.5555555555555556,0.0,0.0,0.0,대한항공카드 the First
0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.2857142857142857,0.2857142857142857,0.0,삼성 iD VITA 카드
0.0,0.2,0.0,0.0,0.4,0.0,0.4,0.0,0.0,0.0,0.0,NH올원 LGU+카드
0.0,0.6,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LOCA LIKIT Play
0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.8333333333333334,0.0,0.0,0.0,카드의정석 MILEAGE SKYPASS
0.17647058823529413,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.23529411764705882,0.058823529411764705,0.058823529411764705,0.11764705882352941,신한카드 Air Platinum#
0.15384615384615385,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.15384615384615385,쿠팡 와우 카드
0.3,0.1,0.1,0.0,0.2,0.0,0.1,0.1,0.0,0.0,0.1,가온올림카드(실속형)
0.1,0.1,0.2,0.2,0.1,0.0,0.2,0.1,0.0,0.0,0.0,I-알뜰교통플러스 카드(신용)
0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.25,THE iD. TITANIUM(포인트)
0.36363636363636365,0.0,0.0,0.09090909090909091,0.0,0.0,0.2727272727272727,0.0,0.0,0.09090909090909091,0.18181818181818182,삼성카드 BIZ LEADERS
0.3333333333333333,0.16666666666666666,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,신한카드 The CLASSIC-Y
0.16666666666666666,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,네이버페이 신한카드
0.3333333333333333,0.0,0.16666666666666666,0.0,0.3333333333333333,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,현대카드Z work
0.3076923076923077,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.0,0.07692307692307693,0.07692307692307693,0.0,0.0,0.23076923076923078,신한카드 Deep Dream(모베러웍스)
0.4,0.0,0.0,0.2,0.2,0.0,0.0,0.1,0.0,0.0,0.1,taptap DRIVE
0.13043478260869565,0.08695652173913043,0.08695652173913043,0.08695652173913043,0.08695652173913043,0.08695652173913043,0.08695652173913043,0.08695652173913043,0.08695652173913043,0.08695652173913043,0.08695652173913043,#Pay 신한카드
0.25,0.0,0.0,0.0,0.125,0.0,0.0,0.125,0.0,0.25,0.25,삼성 iD PET 카드
0.0,0.0,0.0,0.25,0.0,0.125,0.375,0.0,0.0,0.25,0.0,zgm living카드
0.3,0.0,0.1,0.0,0.2,0.0,0.1,0.3,0.0,0.0,0.0,나무 NH농협카드
0.125,0.125,0.25,0.0,0.25,0.0,0.25,0.0,0.0,0.0,0.0,원더카드 Life
0.3333333333333333,0.0,0.1111111111111111,0.0,0.2222222222222222,0.0,0.0,0.2222222222222222,0.0,0.0,0.1111111111111111,신한카드 Deep On Platinum+
0.2,0.4,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.2,삼성 iD NOMAD 카드
0.25,0.0,0.0,0.08333333333333333,0.08333333333333333,0.0,0.16666666666666666,0.08333333333333333,0.0,0.0,0.3333333333333333,카카오뱅크 개인사업자 삼성카드
0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,토스 신용카드
0.5714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.0,0.0,0.14285714285714285,하나 원큐 카드
0.0,0.0,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,I-어디로든 그린카드
0.2727272727272727,0.18181818181818182,0.0,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.18181818181818182,0.0,0.09090909090909091,0.0,0.0,KB국민 Our WE:SH 카드
0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,IBK-Hybrid(하이브리드)카드
0.2857142857142857,0.2857142857142857,0.0,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,삼성카드 taptap S
0.2,0.06666666666666667,0.13333333333333333,0.06666666666666667,0.2,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.0,0.06666666666666667,Easy all 카드
0.3333333333333333,0.0,0.08333333333333333,0.16666666666666666,0.08333333333333333,0.0,0.16666666666666666,0.08333333333333333,0.0,0.0,0.08333333333333333,1Q Daily+[40주년 에디션]
0.3333333333333333,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,American Express Blue KB Kookmin Card
0.23529411764705882,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.17647058823529413,0.058823529411764705,0.058823529411764705,0.11764705882352941,삼성페이카드
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,American Express® Gold Card Edition2
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,American Express® Green Card Edition2
0.0,0.14285714285714285,0.0,0.0,0.42857142857142855,0.0,0.42857142857142855,0.0,0.0,0.0,0.0,SKT 우리카드
0.2727272727272727,0.0,0.09090909090909091,0.09090909090909091,0.18181818181818182,0.09090909090909091,0.09090909090909091,0.0,0.09090909090909091,0.0,0.09090909090909091,와이즈카드
0.36363636363636365,0.0,0.18181818181818182,0.0,0.09090909090909091,0.0,0.0,0.36363636363636365,0.0,0.0,0.0,CLUB Premier (Travel 형)
0.15384615384615385,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.15384615384615385,네이버페이 라인프렌즈 신한카드
0.1111111111111111,0.0,0.2222222222222222,0.0,0.2222222222222222,0.0,0.2222222222222222,0.2222222222222222,0.0,0.0,0.0,알뜰교통플러스 삼성카드
0.4,0.1,0.1,0.1,0.1,0.0,0.1,0.1,0.0,0.0,0.0,카드의정석 HEROES
0.5714285714285714,0.0,0.0,0.2857142857142857,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,탄탄대로 Biz 카드
0.2857142857142857,0.0,0.07142857142857142,0.14285714285714285,0.0,0.0,0.07142857142857142,0.2857142857142857,0.07142857142857142,0.0,0.07142857142857142,그랑블루 1st
0.2222222222222222,0.0,0.1111111111111111,0.0,0.1111111111111111,0.2222222222222222,0.1111111111111111,0.0,0.1111111111111111,0.0,0.1111111111111111,롯데 국민행복카드
0.09090909090909091,0.0,0.09090909090909091,0.18181818181818182,0.2727272727272727,0.09090909090909091,0.18181818181818182,0.0,0.09090909090909091,0.0,0.0,굿데이카드
0.2727272727272727,0.09090909090909091,0.0,0.0,0.2727272727272727,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.0,0.0,0.09090909090909091,카드의정석 UNTACT AIR
0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,카드의정석 APT Platinum
0.38461538461538464,0.0,0.0,0.15384615384615385,0.0,0.0,0.23076923076923078,0.07692307692307693,0.0,0.0,0.15384615384615385,삼성 BIZ iD BENEFIT카드
0.2727272727272727,0.09090909090909091,0.0,0.0,0.18181818181818182,0.0,0.0,0.36363636363636365,0.0,0.0,0.09090909090909091,American Express The Platinum Card®
0.2222222222222222,0.1111111111111111,0.2222222222222222,0.0,0.1111111111111111,0.0,0.2222222222222222,0.1111111111111111,0.0,0.0,0.0,알뜰교통플러스
0.21428571428571427,0.07142857142857142,0.14285714285714285,0.0,0.2857142857142857,0.0,0.0,0.21428571428571427,0.0,0.0,0.07142857142857142,삼성카드 taptap I
0.4,0.3,0.1,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,카카오뱅크 삼성카드
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,I’m YOLO 플래티넘
