card_type,card_company,card_name,card_benefit_type,card_img,card_top_category,card_category,card_required,card_domestic,card_abroad,communication,shopping,culture,transportation,food,education,utilities,aviation,medical,others
신용,신한카드,신한카드 Mr.Life,할인형,https://api.card-gorilla.com:8080/storage/card/13/card_img/28201/13card.png,"공과금, 마트/편의점, 푸드","공과금/렌탈, 교통, 기타, 마트/편의점, 병원/약국, 쇼핑, 주유, 통신, 푸드",300000,0,15000,0.09090909090909091,0.2727272727272727,0.0,0.09090909090909091,0.18181818181818182,0.0,0.18181818181818182,0.0,0.09090909090909091,0.09090909090909091
신용,KB국민카드,KB국민 My WE:SH 카드,할인형,https://api.card-gorilla.com:8080/storage/card/2441/card_img/28283/2441card.png,"간편결제, 푸드, 선택형","간편결제, 교통, 기타, 레저/스포츠, 마트/편의점, 뷰티/피트니스, 영화/문화, 카페/디저트, 통신, 푸드",400000,15000,15000,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.25,0.0,0.0,0.0,0.0,0.4166666666666667
신용,삼성카드,삼성카드 taptap O,할인형,https://api.card-gorilla.com:8080/storage/card/51/card_img/27707/51card.png,"카페, 대중교통, 영화","교통, 기타, 마트/편의점, 뷰티/피트니스, 쇼핑, 영화/문화, 카페/디저트, 통신",300000,10000,10000,0.1,0.2,0.2,0.2,0.2,0.0,0.0,0.0,0.0,0.1
신용,BC 바로카드,BC 바로 클리어 플러스,할인형,https://api.card-gorilla.com:8080/storage/card/2346/card_img/32523/2346card.png,"푸드, 온라인쇼핑, 통신","교통, 기타, 마트/편의점, 뷰티/피트니스, 쇼핑, 통신, 푸드, 프리미엄",150000,0,0,0.2,0.3,0.0,0.1,0.2,0.0,0.0,0.0,0.0,0.2
신용,삼성카드,삼성카드 & MILEAGE PLATINUM (스카이패스),마일리지형,https://api.card-gorilla.com:8080/storage/card/49/card_img/27705/49card.png,"대한항공, 카페, 공항라운지","공항라운지/PP, 교통, 기타, 마트/편의점, 무실적, 쇼핑, 주유, 카페/디저트, 항공마일리지",0,47000,49000,0.0,0.18181818181818182,0.0,0.09090909090909091,0.18181818181818182,0.0,0.0,0.18181818181818182,0.0,0.36363636363636365
신용,신한카드,신한카드 Deep Dream,포인트형,https://api.card-gorilla.com:8080/storage/card/32/card_img/20114/32card.png,"적립, 생활, 생활","교통, 기타, 마트/편의점, 모든가맹점, 무실적, 뷰티/피트니스, 쇼핑, 영화/문화, 주유, 카페/디저트, 통신, 해외",0,0,8000,0.06666666666666667,0.26666666666666666,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.0,0.0,0.0,0.0,0.4666666666666667
신용,롯데카드,LOCA 365 카드,할인형,https://api.card-gorilla.com:8080/storage/card/2330/card_img/24131/2330card.png,"공과금/렌탈, 생활, 디지털구독","공과금/렌탈, 교육/육아, 교통, 금융, 기타, 통신, 푸드",500000,20000,20000,0.1111111111111111,0.0,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.2222222222222222,0.0,0.0,0.2222222222222222
신용,NH농협카드,올바른 FLEX 카드,할인형,https://api.card-gorilla.com:8080/storage/card/666/card_img/21431/666card.png,"카페, 디지털구독, 영화","간편결제, 공항라운지/PP, 교통, 기타, 마트/편의점, 쇼핑, 영화/문화, 카페/디저트, 통신, 푸드",300000,10000,12000,0.08333333333333333,0.16666666666666666,0.25,0.08333333333333333,0.25,0.0,0.0,0.0,0.0,0.16666666666666666
신용,롯데카드,LOCA LIKIT 1.2,할인형,https://api.card-gorilla.com:8080/storage/card/2261/card_img/21011/2261card.png,"모든가맹점, 온라인쇼핑, ","기타, 모든가맹점, 무실적, 쇼핑, 해외",0,10000,10000,0.058823529411764705,0.35294117647058826,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.17647058823529413
신용,KB국민카드,다담카드,할인형,https://api.card-gorilla.com:8080/storage/card/121/card_img/20353/121card.png,"대중교통, 주유, 선택형","교육/육아, 교통, 기타, 레저/스포츠, 마트/편의점, 쇼핑, 여행/숙박, 영화/문화, 자동차/하이패스, 주유, 카페/디저트, 통신, 푸드, 해외",300000,15000,20000,0.058823529411764705,0.17647058823529413,0.058823529411764705,0.17647058823529413,0.11764705882352941,0.058823529411764705,0.0,0.0,0.0,0.35294117647058826
신용,롯데카드,디지로카 London,할인형,https://api.card-gorilla.com:8080/storage/card/2632/card_img/31797/2362card.png,"모든가맹점, 캐시백, 무이자할부","기타, 멤버십포인트, 모든가맹점",0,20000,20000,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6
신용,현대카드,현대카드 M BOOST,포인트형,https://api.card-gorilla.com:8080/storage/card/700/card_img/22174/700card.png,"적립, 간편결제, 해외","간편결제, 교육/육아, 교통, 금융, 기타, 마트/편의점, 모든가맹점, 병원/약국, 뷰티/피트니스, 쇼핑, 영화/문화, 자동차/하이패스, 주유, 카페/디저트, 통신, 푸드, 해외",500000,30000,0,0.047619047619047616,0.23809523809523808,0.047619047619047616,0.09523809523809523,0.09523809523809523,0.047619047619047616,0.0,0.0,0.047619047619047616,0.38095238095238093
신용,신한카드,신한카드 Deep Oil,할인형,https://api.card-gorilla.com:8080/storage/card/39/card_img/31864/39card.png,"주유, 자동차/하이패스, 생활","교통, 기타, 마트/편의점, 영화/문화, 자동차/하이패스, 주유, 카페/디저트",300000,0,10000,0.0,0.1111111111111111,0.1111111111111111,0.3333333333333333,0.1111111111111111,0.0,0.0,0.0,0.0,0.3333333333333333
신용,BC 바로카드,BC 바로 에어 플러스 스카이패스,마일리지형,https://api.card-gorilla.com:8080/storage/card/2458/card_img/31078/2458card_1.png,"대한항공, 대한항공, ","기타, 프리미엄, 항공마일리지",0,0,0,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.2857142857142857,0.07142857142857142,0.14285714285714285
신용,하나카드,JADE Classic,포인트형,https://api.card-gorilla.com:8080/storage/card/2657/card_img/32434/2657card.png,"바우처, 공항라운지, 적립","공항라운지/PP, 교통, 기타, 마트/편의점, 쇼핑, 여행/숙박, 주유, 카페/디저트, 프리미엄, 해외",0,115000,120000,0.0,0.23076923076923078,0.0,0.07692307692307693,0.07692307692307693,0.0,0.0,0.0,0.0,0.6153846153846154
신용,IBK기업은행,IBK무민카드(신용),할인형,https://api.card-gorilla.com:8080/storage/card/723/card_img/22197/723card.png,"카페, 온라인쇼핑, 편의점","교통, 금융, 기타, 레저/스포츠, 마트/편의점, 뷰티/피트니스, 쇼핑, 영화/문화, 주유, 카페/디저트",500000,10000,10000,0.0,0.3333333333333333,0.08333333333333333,0.08333333333333333,0.16666666666666666,0.0,0.0,0.0,0.0,0.3333333333333333
신용,삼성카드,삼성 iD ON 카드,할인형,https://api.card-gorilla.com:8080/storage/card/2235/card_img/28314/2235card.png,"할인, 생활, 모든가맹점","간편결제, 교통, 기타, 카페/디저트, 통신, 푸드, 해외",300000,20000,20000,0.1,0.2,0.0,0.1,0.2,0.0,0.0,0.0,0.0,0.4
신용,하나카드,하나 스카이패스 아멕스 플래티늄 카드,마일리지형,https://api.card-gorilla.com:8080/storage/card/2237/card_img/20939/2237card.png,"항공마일리지, 항공마일리지, 공항라운지/PP","공항라운지/PP, 모든가맹점, 항공마일리지",0,0,45000,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.3333333333333333
신용,KB국민카드,Easy all 티타늄카드,할인형,https://api.card-gorilla.com:8080/storage/card/634/card_img/21400/634card.png,"선택형, 택시, 온라인쇼핑","공과금/렌탈, 교육/육아, 교통, 기타, 레저/스포츠, 마트/편의점, 병원/약국, 뷰티/피트니스, 쇼핑, 애완동물, 영화/문화, 주유, 카페/디저트, 통신, 푸드, 해외",500000,30000,30000,0.05263157894736842,0.21052631578947367,0.05263157894736842,0.10526315789473684,0.10526315789473684,0.05263157894736842,0.05263157894736842,0.0,0.05263157894736842,0.3157894736842105
신용,신한카드,신한카드 Deep Dream Platinum+,포인트형,https://api.card-gorilla.com:8080/storage/card/40/card_img/20121/40card.png,"무실적, 생활, 생활","교통, 금융, 기타, 모든가맹점, 무실적, 쇼핑, 여행/숙박, 주유, 카페/디저트, 통신, 해외, 유의사항",0,0,30000,0.06666666666666667,0.2,0.0,0.06666666666666667,0.06666666666666667,0.0,0.0,0.0,0.0,0.6
신용,KB국민카드,BeV V카드(스카이패스형),마일리지형,https://api.card-gorilla.com:8080/storage/card/131/card_img/20360/131card.png,"대한항공, 프리미엄, 공항라운지/PP","공항라운지/PP, 금융, 여행/숙박, 프리미엄, 항공마일리지",500000,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.75
신용,신한카드,신한카드 Hi-Point,포인트형,https://api.card-gorilla.com:8080/storage/card/1/card_img/20083/1card.png,"적립, 적립, 주유","금융, 마트/편의점, 모든가맹점, 무실적, 쇼핑, 영화/문화, 주유, 통신, 푸드, 해외",0,0,8000,0.07142857142857142,0.2857142857142857,0.07142857142857142,0.0,0.07142857142857142,0.0,0.0,0.0,0.0,0.5
신용,현대카드,현대카드Z family,할인형,https://api.card-gorilla.com:8080/storage/card/730/card_img/22204/730card.png,"온라인쇼핑, 배달앱, 주유","공과금/렌탈, 기타, 마트/편의점, 쇼핑, 주유, 통신, 푸드",400000,10000,10000,0.1111111111111111,0.3333333333333333,0.0,0.0,0.2222222222222222,0.0,0.1111111111111111,0.0,0.0,0.2222222222222222
신용,현대카드,현대카드ZERO Edition3(할인형),할인형,https://api.card-gorilla.com:8080/storage/card/2646/card_img/32392/2646card.png,"할인, , ","기타, 무실적",0,15000,15000,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.18181818181818182
신용,현대카드,네이버 현대카드,포인트형,https://api.card-gorilla.com:8080/storage/card/2233/card_img/20932/2233card.png,"디지털구독, 네이버페이, 모든가맹점","간편결제, 기타, 모든가맹점",300000,10000,10000,0.0,0.4,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.4
신용,우리카드,카드의정석 EVERY MILE SKYPASS,마일리지형,https://api.card-gorilla.com:8080/storage/card/2553/card_img/29710/2553card.png,"대한항공, 수수료우대, 공항라운지","공항라운지/PP, 항공마일리지, 해외",0,0,0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.0,0.5714285714285714
신용,IBK기업은행,마일앤조이카드(대한항공),마일리지형,https://api.card-gorilla.com:8080/storage/card/267/card_img/20490/267card.png,"항공마일리지, 교통, 공항라운지/PP","공항라운지/PP, 교통, 기타, 레저/스포츠, 무실적, 쇼핑, 여행/숙박, 프리미엄, 항공마일리지, 해외",0,0,30000,0.0,0.15384615384615385,0.0,0.15384615384615385,0.0,0.0,0.0,0.15384615384615385,0.0,0.5384615384615384
신용,BC 바로카드,始發(시발)카드,할인형,https://api.card-gorilla.com:8080/storage/card/2418/card_img/28128/2418card.png,"배달앱, 편의점, 모든가맹점","기타, 마트/편의점, 모든가맹점, 무실적, 쇼핑, 카페/디저트, 푸드",0,5000,8000,0.0,0.5555555555555556,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.1111111111111111
신용,KB국민카드,굿데이올림카드,할인형,https://api.card-gorilla.com:8080/storage/card/115/card_img/20273/115card.png,"주유, 통신, 마트/편의점","교육/육아, 교통, 마트/편의점, 병원/약국, 뷰티/피트니스, 주유, 카페/디저트, 통신, 푸드, 해외",300000,15000,20000,0.14285714285714285,0.21428571428571427,0.0,0.07142857142857142,0.14285714285714285,0.07142857142857142,0.0,0.0,0.07142857142857142,0.2857142857142857
신용,삼성카드,taptap DIGITAL,할인형,https://api.card-gorilla.com:8080/storage/card/657/card_img/27715/657card.png,"간편결제, 디지털구독, 편의점","간편결제, 기타, 마트/편의점, 뷰티/피트니스, 영화/문화, 해외",300000,10000,10000,0.0,0.3333333333333333,0.2222222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.4444444444444444
신용,NH농협카드,올바른 NEW HAVE카드,포인트형,https://api.card-gorilla.com:8080/storage/card/635/card_img/28872/635card.png,"모든가맹점, 적립, 공항라운지","공항라운지/PP, 교통, 금융, 기타, 마트/편의점, 무실적, 뷰티/피트니스, 쇼핑, 카페/디저트, 통신, 푸드, 해외",0,12000,12000,0.06666666666666667,0.26666666666666666,0.0,0.06666666666666667,0.13333333333333333,0.0,0.0,0.0,0.0,0.4666666666666667
신용,하나카드,Mile1 하나카드,마일리지형,https://api.card-gorilla.com:8080/storage/card/2572/card_img/30116/2572card.png,"항공마일리지, 해외, 공항라운지/PP","공항라운지/PP, 모든가맹점, 무실적, 쇼핑, 여행/숙박, 프리미엄, 항공마일리지, 해외",0,0,0,0.0,0.3076923076923077,0.0,0.0,0.0,0.0,0.0,0.15384615384615385,0.0,0.5384615384615384
신용,현대카드,the Green Edition2,포인트형,https://api.card-gorilla.com:8080/storage/card/2260/card_img/27660/2260card.png,"바우처, 공항라운지, 적립","공항라운지/PP, 기타, 모든가맹점, 무실적, 쇼핑, 자동차/하이패스, 주유, 프리미엄",500000,150000,150000,0.0,0.2,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.7
신용,KB국민카드,청춘대로 톡톡카드,할인형,https://api.card-gorilla.com:8080/storage/card/129/card_img/20358/129card.png,"카페/디저트, 패스트푸드, 간편결제","간편결제, 교통, 카페/디저트, 통신, 푸드, 유의사항",300000,10000,12000,0.1111111111111111,0.0,0.0,0.1111111111111111,0.4444444444444444,0.0,0.0,0.0,0.0,0.3333333333333333
신용,삼성카드,THE iD. PLATINUM(포인트),포인트형,https://api.card-gorilla.com:8080/storage/card/2460/card_img/28298/2460card.png,"프리미엄, 국내외가맹점, 모든가맹점","공항라운지/PP, 기타, 무실적, 카페/디저트, 프리미엄",500000,215000,220000,0.0,0.2857142857142857,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.5714285714285714
신용,BC 바로카드,BC 바로 리워드 플러스,포인트형,https://api.card-gorilla.com:8080/storage/card/2347/card_img/32524/2347card.png,"디지털구독, 쇼핑, 생활","교육/육아, 교통, 기타, 레저/스포츠, 모든가맹점, 무실적, 쇼핑, 영화/문화, 주유, 통신, 프리미엄",300000,0,0,0.07692307692307693,0.23076923076923078,0.15384615384615385,0.07692307692307693,0.0,0.07692307692307693,0.0,0.0,0.0,0.38461538461538464
신용,삼성카드,삼성 iD SIMPLE 카드,할인형,https://api.card-gorilla.com:8080/storage/card/2376/card_img/27725/2376card.png,"모든가맹점, 온라인쇼핑, 영화","기타, 모든가맹점, 무실적, 쇼핑, 영화/문화",0,0,0,0.0,0.5714285714285714,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285
신용,신한카드,아시아나 신한카드 Air 1.5,마일리지형,https://api.card-gorilla.com:8080/storage/card/27/card_img/25865/27card.png,"아시아나항공, 아시아나항공, 공항라운지","공항라운지/PP, 기타, 모든가맹점, 무실적, 프리미엄, 항공마일리지, 해외",500000,43000,45000,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.5
신용,우리카드,DA카드의정석 Ⅱ,할인형,https://api.card-gorilla.com:8080/storage/card/2655/card_img/32217/2655card.png,"모든가맹점, 할인, 공항라운지","공항라운지/PP, 교통, 마트/편의점, 모든가맹점, 무실적, 병원/약국, 뷰티/피트니스, 쇼핑, 애완동물, 푸드, 해외",0,12000,12000,0.0,0.3333333333333333,0.0,0.06666666666666667,0.06666666666666667,0.0,0.0,0.0,0.06666666666666667,0.4666666666666667
신용,신한카드,신한카드 The BEST-F,할인형,https://api.card-gorilla.com:8080/storage/card/37/card_img/20118/37card.png,"할인, 대한항공, 바우처","공항라운지/PP, 기타, 레저/스포츠, 마트/편의점, 모든가맹점, 무실적, 쇼핑, 여행/숙박, 영화/문화, 주유, 카페/디저트, 프리미엄, 항공마일리지",0,0,202000,0.0,0.2,0.06666666666666667,0.0,0.06666666666666667,0.0,0.0,0.13333333333333333,0.0,0.5333333333333333
신용,우리카드,카드의정석 EVERY 1,할인형,https://api.card-gorilla.com:8080/storage/card/2551/card_img/29587/2551card.png,"무실적, 할인, ","모든가맹점, 무실적",0,0,0,0.07142857142857142,0.14285714285714285,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.2857142857142857
신용,현대카드,대한항공카드 030,마일리지형,https://api.card-gorilla.com:8080/storage/card/600/card_img/21367/600card.png,"대한항공, 항공마일리지, 기타","기타, 모든가맹점, 프리미엄, 항공마일리지",0,30000,30000,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.2
신용,KB국민카드,American Express Rose Gold KB Kookmin Card,할인형,https://api.card-gorilla.com:8080/storage/card/2623/card_img/31558/2623card.png,"온라인쇼핑, 카페, 면세점",,300000,0,19000,0.0,0.6666666666666666,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0
신용,IBK기업은행,Oil & Life카드(Oil카드),할인형,https://api.card-gorilla.com:8080/storage/card/258/card_img/20484/258card.png,"주유, 영화/문화, 레저/스포츠","금융, 기타, 레저/스포츠, 마트/편의점, 멤버십포인트, 영화/문화, 자동차/하이패스, 주유, 카페/디저트, 통신, 푸드, 프리미엄",300000,0,5000,0.07142857142857142,0.07142857142857142,0.14285714285714285,0.07142857142857142,0.14285714285714285,0.0,0.0,0.0,0.0,0.5
신용,삼성카드,삼성 iD ALL 카드,할인형,https://api.card-gorilla.com:8080/storage/card/2234/card_img/27720/2234card.png,"할인, 생활, 모든가맹점","공과금/렌탈, 기타, 마트/편의점, 모든가맹점, 무실적, 쇼핑, 주유, 통신",400000,20000,20000,0.1,0.4,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.4
신용,롯데카드,디지로카 Paris,할인형,https://api.card-gorilla.com:8080/storage/card/2633/card_img/31798/2633card.png,"모든가맹점, 쇼핑, ","기타, 모든가맹점, 쇼핑",0,20000,20000,0.07142857142857142,0.35714285714285715,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.07142857142857142
신용,BC 바로카드,GOAT BC 바로카드,포인트형,https://api.card-gorilla.com:8080/storage/card/2644/card_img/32094/2644card.png,"적립, 적립, 적립","멤버십포인트, 모든가맹점, 무실적, 프리미엄",0,12000,12000,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8571428571428571
신용,IBK기업은행,BLISS.5 카드(마일리지),마일리지형,https://api.card-gorilla.com:8080/storage/card/772/card_img/22246/772card.png,"대한항공, 바우처, 영화","공항라운지/PP, 교통, 여행/숙박, 영화/문화, 자동차/하이패스, 카페/디저트, 프리미엄, 항공마일리지, 해외",300000,0,95000,0.0,0.07692307692307693,0.15384615384615385,0.15384615384615385,0.07692307692307693,0.0,0.0,0.15384615384615385,0.0,0.38461538461538464
신용,삼성카드,국민행복 삼성카드 V2,할인형,https://api.card-gorilla.com:8080/storage/card/718/card_img/28063/718card.png,"온라인쇼핑, 교육/육아, 생활","공과금/렌탈, 교육/육아, 금융, 기타, 마트/편의점, 병원/약국, 쇼핑, 영화/문화, 주유, 통신, 프리미엄, 해외",0,0,0,0.06666666666666667,0.26666666666666666,0.06666666666666667,0.0,0.0,0.13333333333333333,0.06666666666666667,0.0,0.06666666666666667,0.3333333333333333
신용,신한카드,신한카드 구독 좋아요,할인형,https://api.card-gorilla.com:8080/storage/card/2453/card_img/27868/2453card.png,"디지털구독, 통신, 생활","공과금/렌탈, 기타, 마트/편의점, 통신, 푸드",400000,15000,18000,0.2857142857142857,0.14285714285714285,0.14285714285714285,0.0,0.14285714285714285,0.0,0.14285714285714285,0.0,0.0,0.14285714285714285
신용,KB국민카드,FINETECH카드(대한항공),마일리지형,https://api.card-gorilla.com:8080/storage/card/119/card_img/24263/119card.png,"대한항공, 대한항공, 대한항공","간편결제, 레저/스포츠, 무실적, 영화/문화, 카페/디저트, 항공마일리지, 해외",0,20000,25000,0.0,0.09090909090909091,0.09090909090909091,0.0,0.09090909090909091,0.0,0.0,0.36363636363636365,0.0,0.36363636363636365
신용,현대카드,현대카드ZERO Edition2(할인형),할인형,https://api.card-gorilla.com:8080/storage/card/608/card_img/27229/608card.png,"할인, 할인, ","간편결제, 교통, 기타, 마트/편의점, 모든가맹점, 무실적, 카페/디저트, 푸드, 프리미엄",0,10000,10000,0.05,0.15,0.05,0.1,0.15,0.05,0.05,0.05,0.05,0.3
신용,하나카드,하나 CLUB H 아메리칸 익스프레스 리저브 카드,마일리지형,https://api.card-gorilla.com:8080/storage/card/2406/card_img/26473/2406card.png,"항공마일리지, 항공마일리지, 공항라운지/PP","공항라운지/PP, 모든가맹점, 무실적, 프리미엄, 항공마일리지, 해외",500000,0,150000,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.5
신용,신한카드,신한카드 RPM+ Platinum#,포인트형,https://api.card-gorilla.com:8080/storage/card/16/card_img/28929/16card.png,"주유소, 충전소, 모든가맹점","교통, 기타, 마트/편의점, 모든가맹점, 무실적, 쇼핑, 자동차/하이패스, 주유, 프리미엄",500000,0,32000,0.0,0.36363636363636365,0.0,0.2727272727272727,0.0,0.0,0.0,0.0,0.0,0.36363636363636365
신용,현대카드,the Red Edition5,포인트형,https://api.card-gorilla.com:8080/storage/card/2259/card_img/27662/2259card.png,"바우처, 공항라운지, 적립","공항라운지/PP, 모든가맹점, 무실적, 쇼핑, 자동차/하이패스, 주유, 프리미엄, 항공마일리지",500000,300000,300000,0.0,0.18181818181818182,0.0,0.09090909090909091,0.0,0.0,0.0,0.09090909090909091,0.0,0.6363636363636364
신용,현대카드,현대카드 M3 BOOST,포인트형,https://api.card-gorilla.com:8080/storage/card/703/card_img/22177/703card.png,"적립, 간편결제, 해외","간편결제, 교육/육아, 교통, 금융, 기타, 마트/편의점, 모든가맹점, 병원/약국, 뷰티/피트니스, 쇼핑, 영화/문화, 자동차/하이패스, 주유, 카페/디저트, 통신, 푸드, 해외",500000,90000,0,0.047619047619047616,0.23809523809523808,0.047619047619047616,0.09523809523809523,0.09523809523809523,0.047619047619047616,0.0,0.0,0.047619047619047616,0.38095238095238093
신용,롯데카드,LOCA LIKIT Eat,할인형,https://api.card-gorilla.com:8080/storage/card/2262/card_img/20704/2262card.png,"일반음식점, 배달앱, 카페","기타, 카페/디저트, 푸드",400000,10000,10000,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
신용,우리카드,DA@카드의정석,할인형,https://api.card-gorilla.com:8080/storage/card/87/card_img/20239/87card.png,"모든가맹점, 할인, 공항라운지/PP","공항라운지/PP, 교통, 기타, 마트/편의점, 모든가맹점, 무실적, 병원/약국, 뷰티/피트니스, 쇼핑, 애완동물, 여행/숙박, 카페/디저트, 푸드, 해외",0,5000,10000,0.0,0.29411764705882354,0.0,0.058823529411764705,0.11764705882352941,0.0,0.0,0.0,0.058823529411764705,0.47058823529411764
신용,신한카드,알뜰교통카드,할인형,https://api.card-gorilla.com:8080/storage/card/742/card_img/28951/742card.png,"대중교통, 마트/편의점, 자동차/하이패스","교통, 기타, 마트/편의점, 병원/약국, 자동차/하이패스, 카페/디저트",300000,0,12000,0.0,0.25,0.0,0.5,0.125,0.0,0.0,0.0,0.125,0.0
신용,신한카드,알뜰교통카드,할인형,https://api.card-gorilla.com:8080/storage/card/742/card_img/28951/742card.png,"대중교통, 마트/편의점, 자동차/하이패스","교통, 기타, 마트/편의점, 병원/약국, 자동차/하이패스, 카페/디저트",300000,0,12000,0.1111111111111111,0.0,0.0,0.2222222222222222,0.0,0.1111111111111111,0.2222222222222222,0.0,0.0,0.3333333333333333
신용,우리카드,알뜰교통카드,할인형,https://api.card-gorilla.com:8080/storage/card/583/card_img/29527/583card.png,"대중교통, 공과금/렌탈, PAYCO","간편결제, 공과금/렌탈, 교육/육아, 교통, 금융, 통신",300000,13000,15000,0.0,0.25,0.0,0.5,0.125,0.0,0.0,0.0,0.125,0.0
신용,우리카드,알뜰교통카드,할인형,https://api.card-gorilla.com:8080/storage/card/583/card_img/29527/583card.png,"대중교통, 공과금/렌탈, PAYCO","간편결제, 공과금/렌탈, 교육/육아, 교통, 금융, 통신",300000,13000,15000,0.1111111111111111,0.0,0.0,0.2222222222222222,0.0,0.1111111111111111,0.2222222222222222,0.0,0.0,0.3333333333333333
신용,삼성카드,네이버페이 taptap,포인트형,https://api.card-gorilla.com:8080/storage/card/458/card_img/28058/458card.png,"간편결제, 카페/디저트, 모든가맹점","간편결제, 기타, 마트/편의점, 모든가맹점, 쇼핑, 카페/디저트, 푸드",300000,15000,15000,0.0,0.4444444444444444,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.2222222222222222
신용,NH농협카드,NH올원 Shopping&11번가카드(R2타입),할인형,https://api.card-gorilla.com:8080/storage/card/179/card_img/20395/179card.png,"온라인쇼핑, 기타, 생활","기타, 레저/스포츠, 마트/편의점, 병원/약국, 쇼핑, 주유, 카페/디저트, 해외",300000,8000,10000,0.0,0.4,0.0,0.0,0.1,0.0,0.0,0.0,0.1,0.4
신용,신한카드,티머니 Pay & GO 신한카드,할인형,https://api.card-gorilla.com:8080/storage/card/2386/card_img/25534/2386card.png,"대중교통, 교통, 통신","교통, 마트/편의점, 쇼핑, 카페/디저트, 통신",300000,0,0,0.25,0.25,0.0,0.375,0.125,0.0,0.0,0.0,0.0,0.0
신용,삼성카드,신세계이마트 삼성카드7,할인형,https://api.card-gorilla.com:8080/storage/card/64/card_img/27713/64card.png,"백화점, 대형마트, 모든가맹점","기타, 레저/스포츠, 마트/편의점, 모든가맹점, 무실적, 쇼핑, 영화/문화, 자동차/하이패스, 주유",300000,18000,20000,0.0,0.5454545454545454,0.09090909090909091,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.2727272727272727
신용,하나카드,트래블로그 신용카드,포인트형,https://api.card-gorilla.com:8080/storage/card/2529/card_img/29020/2529card.png,"국내외가맹점, 해외이용, 여행/숙박","간편결제, 모든가맹점, 무실적, 쇼핑, 여행/숙박, 해외",0,20000,20000,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6
신용,KB국민카드,BeV V카드(포인트형),포인트형,https://api.card-gorilla.com:8080/storage/card/130/card_img/20359/130card.png,"모든가맹점, 프리미엄, 공항라운지/PP","공항라운지/PP, 금융, 모든가맹점, 여행/숙박, 프리미엄",500000,0,0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75
신용,NH농협카드,NH올원 파이카드,할인형,https://api.card-gorilla.com:8080/storage/card/181/card_img/20398/181card.png,"온라인쇼핑, 선택형, 생활","교통, 기타, 마트/편의점, 병원/약국, 뷰티/피트니스, 쇼핑, 주유, 카페/디저트, 통신, 푸드, 해외",300000,0,12000,0.07142857142857142,0.2857142857142857,0.0,0.07142857142857142,0.14285714285714285,0.0,0.0,0.0,0.07142857142857142,0.35714285714285715
신용,삼성카드,모니모A,포인트형,https://api.card-gorilla.com:8080/storage/card/2631/card_img/31783/2631card.png,"국내외가맹점, 보험사, 카페","금융, 마트/편의점, 모든가맹점, 무실적, 병원/약국, 쇼핑, 애완동물, 영화/문화, 주유, 카페/디저트, 해외",300000,10000,10000,0.0,0.3333333333333333,0.06666666666666667,0.0,0.13333333333333333,0.0,0.0,0.0,0.06666666666666667,0.4
